image_id,image_path,readable,width,height,aspect_ratio,filesize_bytes,mode,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,entropy,blur_proxy,mean_hue,mean_saturation,green_dominance,center_intensity,specular_highlight_ratio
575,data/raw/sustech_sysu/rawImages/575.jpg,True,2592,1728,1.5,298693,RGB,12.485567,44.235657,78.257891,20.786716,49.618884,84.602513,38.595305,42.574941,6.320953,37.94761,0.541086,0.727229,0.974961,68.581813,0.001744
576,data/raw/sustech_sysu/rawImages/576.jpg,True,2592,1728,1.5,307594,RGB,31.27731,73.631706,111.68782,43.948621,74.682135,93.411881,65.292218,64.874531,7.177498,28.965021,0.581663,0.689636,1.030065,97.282953,0.001815
577,data/raw/sustech_sysu/rawImages/577.jpg,True,2592,1728,1.5,281772,RGB,16.327474,57.270651,91.507447,22.242761,61.665014,91.142622,48.913496,51.165502,6.50553,27.6686,0.547648,0.735573,1.062191,105.743398,0.000509
578,data/raw/sustech_sysu/rawImages/578.jpg,True,2592,1728,1.5,359836,RGB,21.944112,65.039226,112.551091,23.290417,46.863262,56.458364,57.558253,36.20802,7.015148,44.597946,0.572191,0.825578,0.967161,65.441985,0.000914
579,data/raw/sustech_sysu/rawImages/579.jpg,True,2592,1728,1.5,356055,RGB,15.797923,48.841042,93.585926,18.70389,41.357694,50.984691,44.053235,32.726887,6.722694,42.020636,0.588915,0.836388,0.893021,65.238302,0.000362
580,data/raw/sustech_sysu/rawImages/580.jpg,True,2592,1728,1.5,257298,RGB,20.479568,59.831592,81.578332,34.995555,67.615922,86.564739,50.521733,57.795089,6.67826,24.063502,0.524941,0.675111,1.172503,109.164747,0.002643
581,data/raw/sustech_sysu/rawImages/581.jpg,True,2592,1728,1.5,269878,RGB,22.40853,52.68837,69.98311,29.232674,57.993591,77.340724,45.584031,48.85006,6.465237,39.885895,0.441635,0.548325,1.140544,87.927578,0.002731
582,data/raw/sustech_sysu/rawImages/582.jpg,True,2592,1728,1.5,302389,RGB,35.607432,68.570249,81.779931,40.168124,72.06224,83.170749,60.196858,60.850514,6.823095,29.733513,0.514713,0.557272,1.168273,102.173703,0.001379
583,data/raw/sustech_sysu/rawImages/583.jpg,True,2592,1728,1.5,298668,RGB,14.246962,64.437339,98.816337,24.725278,66.876149,92.107503,53.338954,54.739079,6.762831,39.567938,0.546998,0.777485,1.139845,108.047791,0.001175
584,data/raw/sustech_sysu/rawImages/584.jpg,True,2592,1728,1.5,309303,RGB,15.871787,93.830327,142.090292,24.225969,56.133676,78.037902,76.026316,46.074455,7.383022,39.441476,0.555226,0.884342,1.188011,100.348149,0.002861
585,data/raw/sustech_sysu/rawImages/585.jpg,True,2592,1728,1.5,298518,RGB,23.116039,77.215836,113.44184,28.277108,54.92672,78.726811,65.166075,47.626107,7.331603,35.361667,0.550598,0.800567,1.130888,97.90263,0.002206
586,data/raw/sustech_sysu/rawImages/586.jpg,True,2592,1728,1.5,270511,RGB,18.648406,51.08703,77.064698,24.673663,64.729212,90.457322,44.328685,51.585618,6.290607,27.108854,0.436836,0.560469,1.067503,88.594137,0.001384
587,data/raw/sustech_sysu/rawImages/587.jpg,True,2592,1728,1.5,270767,RGB,18.233332,49.781522,83.986001,25.282256,53.384235,73.638116,44.230362,45.416423,6.727913,28.241353,0.511302,0.71552,0.974014,98.566438,0.001038
588,data/raw/sustech_sysu/rawImages/588.jpg,True,2592,1728,1.5,279672,RGB,22.254514,70.698624,97.167415,31.648721,70.676832,92.986309,59.219328,59.184776,6.893847,25.571725,0.553196,0.716958,1.184014,119.248167,0.001022
589,data/raw/sustech_sysu/rawImages/589.jpg,True,2592,1728,1.5,272792,RGB,13.675977,54.035604,83.968462,20.566214,46.253997,70.282681,45.366795,39.367348,6.817973,30.885553,0.527298,0.780095,1.106783,87.79964,0.00258
590,data/raw/sustech_sysu/rawImages/590.jpg,True,2592,1728,1.5,351834,RGB,25.943721,62.157496,95.657398,27.586217,49.549777,57.235546,55.131582,40.201296,6.951423,41.579175,0.541464,0.714779,1.022318,84.907997,0.002821
591,data/raw/sustech_sysu/rawImages/591.jpg,True,2592,1728,1.5,257939,RGB,22.610765,55.269136,72.39705,25.834904,49.351051,52.96494,47.442839,39.088013,6.849862,19.781639,0.514745,0.701474,1.163465,83.106752,0.003224
592,data/raw/sustech_sysu/rawImages/592.jpg,True,2592,1728,1.5,380043,RGB,13.567598,56.29732,100.862503,22.130663,53.133392,68.642257,48.593532,39.947676,6.926267,69.267642,0.57717,0.895482,0.98396,45.858264,0.001419
593,data/raw/sustech_sysu/rawImages/593.jpg,True,2592,1728,1.5,235071,RGB,16.334978,49.979754,81.673003,23.536712,57.109073,92.256527,43.510626,49.344574,6.324233,27.622851,0.504354,0.651991,1.019912,96.747262,0.001532
594,data/raw/sustech_sysu/rawImages/594.jpg,True,2592,1728,1.5,252916,RGB,14.274674,38.098057,38.019948,22.650837,50.271678,28.928778,30.961984,37.263403,6.204482,27.075392,0.519138,0.753986,1.457054,66.80732,0.0
595,data/raw/sustech_sysu/rawImages/595.jpg,True,2592,1728,1.5,314953,RGB,29.025277,80.909234,122.012063,27.1897,56.031212,74.076839,70.070106,46.265728,7.292601,35.187234,0.539455,0.74916,1.071381,104.86011,0.00151
596,data/raw/sustech_sysu/rawImages/596.jpg,True,2592,1728,1.5,346487,RGB,38.233548,98.826611,151.413855,37.720717,59.130094,69.840819,86.695686,49.387982,7.438409,56.648335,0.564456,0.775248,1.042214,101.59201,0.006795
597,data/raw/sustech_sysu/rawImages/597.jpg,True,2592,1728,1.5,342470,RGB,23.006429,84.754396,136.011994,23.023463,49.543189,65.472876,72.126016,39.085949,7.101672,45.9309,0.560828,0.826456,1.06597,85.562242,0.00285
598,data/raw/sustech_sysu/rawImages/598.jpg,True,2592,1728,1.5,303317,RGB,33.142849,76.802438,68.484541,30.538804,60.684409,51.189619,62.780835,48.255347,7.151464,36.749879,0.438922,0.578505,1.511452,115.522853,0.001394
599,data/raw/sustech_sysu/rawImages/599.jpg,True,2592,1728,1.5,305906,RGB,13.120798,45.947701,106.360149,19.142233,38.560346,75.732415,43.008469,34.242698,6.67444,39.367178,0.585751,0.849029,0.769122,49.68335,0.002802
600,data/raw/sustech_sysu/rawImages/600.jpg,True,2592,1728,1.5,296816,RGB,30.970871,71.122104,96.499128,38.588007,75.750791,94.892655,61.989464,65.338116,6.747337,32.151902,0.51024,0.59084,1.115903,119.531558,0.001228
601,data/raw/sustech_sysu/rawImages/601.jpg,True,2592,1728,1.5,381826,RGB,18.425684,55.880784,96.166036,20.305485,45.863514,59.834683,49.265256,36.850829,6.942999,53.69272,0.579889,0.819767,0.975302,77.670467,0.00096
602,data/raw/sustech_sysu/rawImages/602.jpg,True,2592,1728,1.5,318002,RGB,16.644822,55.36055,87.129946,24.970973,43.611519,67.165108,47.394293,37.070515,6.831791,39.462249,0.546977,0.787406,1.066937,75.947986,0.003963
603,data/raw/sustech_sysu/rawImages/603.jpg,True,2592,1728,1.5,355028,RGB,20.143373,50.639237,64.294693,23.637661,51.810262,48.465407,43.064556,39.394086,6.794432,51.414731,0.551445,0.768576,1.199441,75.81051,0.000438
604,data/raw/sustech_sysu/rawImages/604.jpg,True,2592,1728,1.5,318977,RGB,62.650058,126.531239,96.569193,45.542349,66.503653,51.413841,103.998878,55.244414,7.702242,33.604158,0.441581,0.627955,1.589396,133.500441,0.001366
605,data/raw/sustech_sysu/rawImages/605.jpg,True,2592,1728,1.5,367698,RGB,42.909264,76.906539,193.712276,42.639515,53.449354,67.873762,80.063932,43.254711,7.370683,49.508721,0.626073,0.832193,0.650038,93.961071,0.001004
606,data/raw/sustech_sysu/rawImages/606.jpg,True,2592,1728,1.5,379990,RGB,14.770636,64.031091,119.169386,15.937715,43.148725,61.979567,55.578793,34.118021,6.969504,61.486483,0.585359,0.868749,0.956116,76.377418,0.000914
607,data/raw/sustech_sysu/rawImages/607.jpg,True,2592,1728,1.5,318160,RGB,26.533245,56.482035,78.637851,31.468364,59.444893,62.164437,50.033295,48.899052,6.994247,47.490305,0.561507,0.691326,1.074098,102.806819,0.001102
608,data/raw/sustech_sysu/rawImages/608.jpg,True,2592,1728,1.5,236694,RGB,25.481844,67.096686,79.175667,38.214935,70.710162,81.40715,56.014585,60.032214,6.707961,17.919132,0.460595,0.585049,1.282214,110.504055,0.001031
609,data/raw/sustech_sysu/rawImages/609.jpg,True,2592,1728,1.5,289211,RGB,24.978189,65.234768,84.397624,31.133385,68.694846,82.753554,55.372535,56.788659,6.792397,27.458267,0.54935,0.677484,1.192855,111.277728,0.001483
610,data/raw/sustech_sysu/rawImages/610.jpg,True,2592,1728,1.5,323018,RGB,7.414402,63.473877,142.673882,11.410481,35.182027,72.025975,55.734646,29.33845,6.781103,36.343513,0.593093,0.941686,0.845821,58.65535,0.000408
611,data/raw/sustech_sysu/rawImages/611.jpg,True,2592,1728,1.5,321539,RGB,15.861622,64.921054,88.245751,23.955997,51.526209,70.993589,52.906535,40.780803,7.023046,48.573163,0.534431,0.851565,1.247194,74.429903,0.000694
612,data/raw/sustech_sysu/rawImages/612.jpg,True,2592,1728,1.5,288573,RGB,23.245975,55.426,68.650121,34.110246,65.903834,75.479909,47.282419,55.077798,6.349541,34.083751,0.508435,0.593813,1.206275,83.688414,0.002251
613,data/raw/sustech_sysu/rawImages/613.jpg,True,2592,1728,1.5,337322,RGB,8.270702,47.279469,88.760484,12.841172,32.372731,56.834809,40.328369,26.583111,6.491219,48.124432,0.575025,0.892293,0.974521,49.771333,0.000536
614,data/raw/sustech_sysu/rawImages/614.jpg,True,2592,1728,1.5,286505,RGB,19.52959,47.543209,68.55503,26.373244,54.758807,80.690199,41.53199,47.137491,6.32829,39.589642,0.490375,0.608161,1.079489,88.243644,0.001533
615,data/raw/sustech_sysu/rawImages/615.jpg,True,2592,1728,1.5,299342,RGB,24.105194,66.67996,93.630673,33.249884,68.474271,87.130842,57.008981,57.049607,7.05176,27.714377,0.530226,0.679694,1.132704,81.760395,0.001323
616,data/raw/sustech_sysu/rawImages/616.jpg,True,2592,1728,1.5,258616,RGB,28.729044,59.715396,85.531632,38.143561,70.783432,92.485746,53.365702,61.663998,6.542343,22.091323,0.532584,0.594725,1.045248,109.060491,0.002046
617,data/raw/sustech_sysu/rawImages/617.jpg,True,2592,1728,1.5,299511,RGB,23.465508,66.473045,89.231882,35.891219,72.641058,90.400254,56.194541,60.967837,6.884331,30.527441,0.552889,0.685555,1.179673,107.738393,0.002896
618,data/raw/sustech_sysu/rawImages/618.jpg,True,2592,1728,1.5,324251,RGB,28.53939,81.439375,115.820338,25.015951,51.818281,68.682398,69.529347,43.306382,7.216669,44.545666,0.533576,0.7258,1.128284,99.448733,0.002489
619,data/raw/sustech_sysu/rawImages/619.jpg,True,2592,1728,1.5,269202,RGB,18.929494,61.411466,83.614396,27.850547,67.166888,86.730145,51.225969,55.935775,6.711313,23.605167,0.528813,0.667852,1.19776,118.384514,0.001197
620,data/raw/sustech_sysu/rawImages/620.jpg,True,2592,1728,1.5,338925,RGB,13.740689,61.651864,130.212311,15.816266,39.921899,70.652771,55.136692,34.267588,6.943065,41.246301,0.596158,0.897432,0.856555,60.390316,4.7e-05
621,data/raw/sustech_sysu/rawImages/621.jpg,True,2592,1728,1.5,335666,RGB,40.295772,98.261836,136.378217,30.847701,57.896106,74.752814,85.264175,48.963419,7.436252,36.507475,0.551441,0.714912,1.112352,120.46359,0.003375
622,data/raw/sustech_sysu/rawImages/622.jpg,True,2592,1728,1.5,1797227,RGB,27.48198,52.274174,60.156046,39.092338,66.975545,46.578391,45.74966,52.185648,6.707838,112.691197,0.536021,0.742967,1.192956,104.939236,0.000591
623,data/raw/sustech_sysu/rawImages/623.jpg,True,2592,1728,1.5,1617308,RGB,22.736898,47.570015,65.925762,36.706687,59.578959,52.24551,42.227358,49.239648,6.652583,63.525017,0.540945,0.738657,1.073056,97.238919,0.002789
624,data/raw/sustech_sysu/rawImages/624.jpg,True,2592,1728,1.5,1754020,RGB,27.500147,55.114923,69.366049,31.530151,60.046713,75.795803,48.460347,50.723146,6.580018,95.214131,0.532587,0.621291,1.13796,106.667577,0.002066
625,data/raw/sustech_sysu/rawImages/625.jpg,True,2592,1728,1.5,1933230,RGB,14.195237,68.937936,119.136969,18.944314,41.627752,65.042233,58.281188,33.464492,6.881568,118.903861,0.56799,0.885123,1.034078,48.341539,0.002403
626,data/raw/sustech_sysu/rawImages/626.jpg,True,2592,1728,1.5,1802647,RGB,19.314082,55.870188,68.563268,27.999649,54.559757,61.048339,46.372524,42.611287,6.868745,104.871163,0.509914,0.75904,1.271549,62.242901,0.004359
627,data/raw/sustech_sysu/rawImages/627.jpg,True,2592,1728,1.5,373652,RGB,16.644866,77.599686,133.414344,19.183014,48.581044,74.420107,65.734151,38.4911,7.178341,50.97553,0.570708,0.889958,1.034254,60.010724,0.00046
628,data/raw/sustech_sysu/rawImages/628.jpg,True,2592,1728,1.5,310261,RGB,47.552076,83.142307,67.842779,41.869285,71.13747,55.163436,70.743021,55.493124,7.30323,31.217772,0.442031,0.658085,1.441005,136.206671,0.000462
629,data/raw/sustech_sysu/rawImages/629.jpg,True,2592,1728,1.5,327707,RGB,33.166004,57.691886,61.220542,37.992055,64.534106,48.871859,50.751735,51.531103,6.940085,44.746056,0.529812,0.681337,1.22246,118.536971,0.000346
630,data/raw/sustech_sysu/rawImages/630.jpg,True,2592,1728,1.5,358058,RGB,15.604503,64.372437,131.679717,22.306598,44.203199,74.128036,57.454186,37.126065,7.041079,46.923219,0.58536,0.878781,0.874125,67.788808,0.001571
631,data/raw/sustech_sysu/rawImages/631.jpg,True,2592,1728,1.5,374541,RGB,14.785339,73.213366,153.027939,19.844485,39.786147,76.377237,64.838546,33.69462,6.972395,51.604793,0.581073,0.902557,0.872557,48.203147,0.000901
632,data/raw/sustech_sysu/rawImages/632.jpg,True,2592,1728,1.5,329223,RGB,24.620093,67.992085,90.92276,31.982067,70.225737,89.267621,57.625329,56.903219,7.044572,47.932649,0.541058,0.708438,1.176915,87.47972,0.00332
633,data/raw/sustech_sysu/rawImages/633.jpg,True,2592,1728,1.5,375528,RGB,29.994709,83.429024,135.372576,32.076709,62.335465,72.025442,73.369631,48.158057,7.428226,50.45632,0.567087,0.83433,1.009015,84.901372,0.001077
634,data/raw/sustech_sysu/rawImages/634.jpg,True,2592,1728,1.5,180187,RGB,26.544715,54.094235,43.082676,41.476097,71.414605,51.359811,44.571421,57.979108,6.441406,8.285393,0.425688,0.577557,1.553821,117.716257,0.002972
635,data/raw/sustech_sysu/rawImages/635.jpg,True,2592,1728,1.5,339435,RGB,44.252555,81.368074,92.249714,48.400523,75.178251,57.250994,71.506021,59.949661,7.402201,37.383165,0.520306,0.719073,1.192186,119.68909,0.001002
636,data/raw/sustech_sysu/rawImages/636.jpg,True,2592,1728,1.5,365995,RGB,29.908365,70.508403,104.615361,25.400976,50.341654,76.056061,62.249576,40.148013,7.178249,50.090338,0.537918,0.798168,1.048267,77.739573,0.000823
637,data/raw/sustech_sysu/rawImages/637.jpg,True,2592,1728,1.5,328032,RGB,26.964377,57.42041,67.948132,29.96549,58.729644,55.805313,49.503045,45.250182,6.992683,38.16677,0.529146,0.719538,1.209965,65.959212,0.000784
638,data/raw/sustech_sysu/rawImages/638.jpg,True,2592,1728,1.5,284091,RGB,27.887964,53.764618,80.146485,40.588503,68.769912,88.025311,49.016364,58.768312,6.774111,27.999245,0.513248,0.625104,0.995324,79.049785,0.002781
639,data/raw/sustech_sysu/rawImages/639.jpg,True,2592,1728,1.5,370656,RGB,23.16784,70.546669,109.61405,19.880798,44.231712,71.956643,60.823028,35.697788,7.049349,51.036269,0.554181,0.818356,1.062595,57.949926,0.000738
640,data/raw/sustech_sysu/rawImages/640.jpg,True,2592,1728,1.5,333010,RGB,19.862289,47.767536,90.686654,24.352892,48.478324,59.129769,44.310559,39.711532,6.822025,40.156857,0.582552,0.792,0.864188,70.217766,0.000607
641,data/raw/sustech_sysu/rawImages/641.jpg,True,2592,1728,1.5,278849,RGB,54.098896,94.822969,105.65198,57.926286,89.62305,98.428208,83.863076,78.61725,7.083754,22.991333,0.541132,0.574059,1.187136,141.916094,0.002311
642,data/raw/sustech_sysu/rawImages/642.jpg,True,2592,1728,1.5,349239,RGB,27.021385,64.231234,91.073478,29.923528,55.654762,59.828893,56.158116,43.887511,7.113424,41.981652,0.549804,0.761437,1.08779,61.94005,0.001809
643,data/raw/sustech_sysu/rawImages/643.jpg,True,2592,1728,1.5,344753,RGB,25.370392,66.054783,92.09515,27.72122,57.049268,59.971875,56.85141,44.287704,7.140349,41.569552,0.553258,0.776898,1.124667,55.424242,0.002005
644,data/raw/sustech_sysu/rawImages/644.jpg,True,2592,1728,1.5,285235,RGB,31.017233,62.46761,62.91908,41.10767,71.712235,48.988518,53.099208,57.495918,6.923705,33.882728,0.518262,0.701654,1.329999,122.482194,0.00122
645,data/raw/sustech_sysu/rawImages/645.jpg,True,2592,1728,1.5,338185,RGB,36.902552,64.375847,81.780154,41.057031,62.549194,55.328606,58.136758,50.985024,7.122886,77.170688,0.54577,0.711518,1.08484,121.568807,0.001381
646,data/raw/sustech_sysu/rawImages/646.jpg,True,2592,1728,1.5,365185,RGB,6.418978,58.243572,112.081967,11.836723,43.395732,60.64419,48.876025,32.930746,6.872804,48.710602,0.58582,0.942394,0.983006,68.890919,0.000495
647,data/raw/sustech_sysu/rawImages/647.jpg,True,2592,1728,1.5,340620,RGB,12.226867,55.233683,97.417227,22.304641,49.052611,72.547392,47.180239,40.33859,6.883346,50.042341,0.577156,0.888172,1.007509,64.309317,0.000272
648,data/raw/sustech_sysu/rawImages/648.jpg,True,2592,1728,1.5,310342,RGB,6.055912,46.964489,106.015119,14.104083,39.666584,69.598551,41.454312,32.34149,6.656652,33.787421,0.596576,0.934868,0.83812,68.448753,0.000642
649,data/raw/sustech_sysu/rawImages/649.jpg,True,2592,1728,1.5,308614,RGB,21.571505,50.843831,55.583147,26.254089,54.273443,47.171747,42.613674,41.164371,6.760629,37.33904,0.544661,0.768715,1.317972,56.556499,0.000627
650,data/raw/sustech_sysu/rawImages/650.jpg,True,2592,1728,1.5,318869,RGB,8.503999,67.527895,135.786239,15.348585,50.443533,68.823001,57.652799,38.119478,7.022255,32.92344,0.588452,0.944931,0.936001,56.572363,0.00069
651,data/raw/sustech_sysu/rawImages/651.jpg,True,2592,1728,1.5,329088,RGB,19.779884,55.749111,93.545526,24.257892,48.640936,56.911686,49.291827,39.114033,6.882531,39.778376,0.572744,0.798581,0.983877,65.143028,0.000715
652,data/raw/sustech_sysu/rawImages/652.jpg,True,2592,1728,1.5,348867,RGB,32.722532,68.946983,85.574346,32.418596,64.895801,64.810203,59.996687,50.5046,7.224039,50.744228,0.544453,0.719352,1.16566,95.129432,0.000615
653,data/raw/sustech_sysu/rawImages/653.jpg,True,2592,1728,1.5,367630,RGB,18.113955,65.301601,115.802974,17.913585,46.982545,75.326745,56.942154,36.676984,7.053301,49.741661,0.571541,0.840603,0.975255,71.36466,0.000783
654,data/raw/sustech_sysu/rawImages/654.jpg,True,2592,1728,1.5,362592,RGB,18.941459,68.377636,112.440858,20.436249,46.880127,73.339151,58.61237,37.555284,7.050623,49.440231,0.55508,0.843247,1.040896,53.151434,0.00027
655,data/raw/sustech_sysu/rawImages/655.jpg,True,2592,1728,1.5,346990,RGB,44.794503,88.275943,121.746913,42.697587,69.336808,59.803345,79.081517,54.497735,7.516558,56.066156,0.545061,0.748561,1.060108,111.577821,0.001155
656,data/raw/sustech_sysu/rawImages/656.jpg,True,2592,1728,1.5,337277,RGB,17.852159,46.139178,68.102769,20.601222,44.742115,63.38637,40.17154,34.670497,6.70273,44.638824,0.548422,0.812679,1.073567,51.818391,0.0005
657,data/raw/sustech_sysu/rawImages/657.jpg,True,2592,1728,1.5,373141,RGB,31.551752,65.848053,81.239146,28.130064,49.061441,62.123169,57.339783,39.032436,7.070181,50.855487,0.52671,0.740887,1.167613,74.013699,0.000937
658,data/raw/sustech_sysu/rawImages/658.jpg,True,2592,1728,1.5,367617,RGB,39.827688,83.290697,104.204468,40.817242,65.73779,75.33231,72.674334,52.653955,7.448245,58.869371,0.531753,0.782811,1.156557,86.285451,0.000529
659,data/raw/sustech_sysu/rawImages/659.jpg,True,2592,1728,1.5,333554,RGB,35.021489,65.380295,67.801863,37.038977,65.673369,48.006435,56.568351,50.91408,7.117967,40.475641,0.525014,0.671161,1.271701,104.428568,0.000302
660,data/raw/sustech_sysu/rawImages/660.jpg,True,2592,1728,1.5,214792,RGB,20.105098,56.054871,75.287425,29.364071,66.193753,87.562521,47.480744,55.226003,6.253664,18.744081,0.535822,0.723395,1.175247,92.183329,0.001168
661,data/raw/sustech_sysu/rawImages/661.jpg,True,2592,1728,1.5,297756,RGB,42.106644,81.822968,110.091281,41.569834,63.307665,72.608463,73.154885,53.125267,7.37665,38.384704,0.526711,0.665365,1.075218,111.8262,0.004105
662,data/raw/sustech_sysu/rawImages/662.jpg,True,2592,1728,1.5,233833,RGB,21.082188,45.101383,61.095447,34.040989,60.552605,57.527216,39.71458,49.508448,6.523692,22.828873,0.554169,0.728488,1.097656,94.767463,0.000395
663,data/raw/sustech_sysu/rawImages/663.jpg,True,2592,1728,1.5,359620,RGB,11.496308,54.958543,127.003725,21.13451,41.224999,77.68879,50.164333,35.736995,6.832408,49.991894,0.597862,0.897728,0.793625,56.722433,0.002938
664,data/raw/sustech_sysu/rawImages/664.jpg,True,2592,1728,1.5,349078,RGB,20.335393,53.001245,87.414685,22.714966,45.771143,61.037408,47.150186,36.592795,6.855957,42.695274,0.563954,0.800714,0.983781,56.624593,0.001099
665,data/raw/sustech_sysu/rawImages/665.jpg,True,2592,1728,1.5,245889,RGB,29.278003,54.559675,56.498048,34.862532,63.629,65.473794,47.192784,52.471582,6.456129,24.834362,0.428982,0.487586,1.272142,103.568432,0.001355
666,data/raw/sustech_sysu/rawImages/666.jpg,True,2592,1728,1.5,269200,RGB,18.206499,68.110183,112.612069,36.527173,72.139391,99.435346,58.256242,61.324028,6.850344,24.349529,0.588437,0.817369,1.041292,94.763948,0.001675
667,data/raw/sustech_sysu/rawImages/667.jpg,True,2592,1728,1.5,342781,RGB,25.845414,49.672101,154.005196,27.23103,51.827449,70.850863,54.43258,38.921236,7.035075,40.828966,0.634394,0.870166,0.552371,80.990144,0.000163
668,data/raw/sustech_sysu/rawImages/668.jpg,True,2592,1728,1.5,329726,RGB,21.504585,38.678939,148.597061,24.448024,33.766832,73.713222,46.064377,28.994294,6.670765,40.197329,0.639992,0.896124,0.454774,58.934972,0.000706
669,data/raw/sustech_sysu/rawImages/669.jpg,True,2592,1728,1.5,295934,RGB,27.384008,64.58168,93.66714,32.219034,64.990337,83.266652,56.752612,55.029962,6.842598,32.691505,0.580867,0.701558,1.067015,99.475371,0.00152
670,data/raw/sustech_sysu/rawImages/670.jpg,True,2592,1728,1.5,362575,RGB,30.964795,59.230788,94.18215,32.303194,50.728037,61.391529,54.752577,44.299523,7.115283,47.826616,0.579052,0.713256,0.94658,84.342608,0.000738
671,data/raw/sustech_sysu/rawImages/671.jpg,True,2592,1728,1.5,358741,RGB,32.226056,63.386497,105.204161,34.115369,54.10843,61.765535,58.828007,46.333858,7.192632,47.944156,0.582796,0.755254,0.922454,117.139891,0.000715
672,data/raw/sustech_sysu/rawImages/672.jpg,True,2592,1728,1.5,344891,RGB,14.449468,66.683354,104.618504,19.506092,51.561938,80.140139,55.383057,40.127294,7.067576,45.687646,0.555969,0.878784,1.120089,76.772954,0.00104
673,data/raw/sustech_sysu/rawImages/673.jpg,True,2592,1728,1.5,331474,RGB,24.387894,58.771015,83.173006,23.215919,49.845865,57.835606,51.260404,38.90533,7.018854,37.258285,0.539855,0.732952,1.092795,97.576431,0.000861
674,data/raw/sustech_sysu/rawImages/674.jpg,True,2592,1728,1.5,352052,RGB,28.756717,58.98031,87.4619,29.527384,54.533482,59.011626,53.180003,43.245052,7.052103,44.018472,0.565331,0.745863,1.014989,102.034465,0.000231
675,data/raw/sustech_sysu/rawImages/675.jpg,True,2592,1728,1.5,322427,RGB,16.49056,47.465572,74.219434,21.223434,51.215268,50.60298,41.245478,39.366621,6.747105,39.656344,0.578551,0.807677,1.046535,79.31767,0.000399
676,data/raw/sustech_sysu/rawImages/676.jpg,True,2592,1728,1.5,344746,RGB,29.844917,69.666691,86.968116,35.247327,63.881221,63.507472,59.719109,51.676751,7.257926,51.018154,0.528488,0.710539,1.19279,106.704094,0.001958
677,data/raw/sustech_sysu/rawImages/677.jpg,True,2592,1728,1.5,367750,RGB,27.952029,65.787634,94.233915,27.018981,52.178593,71.292462,57.70433,43.980321,7.172884,48.693533,0.543835,0.718582,1.076845,71.230062,0.000671
678,data/raw/sustech_sysu/rawImages/678.jpg,True,2592,1728,1.5,333151,RGB,31.772875,63.60194,74.275707,40.220675,62.042601,52.082569,55.291398,48.585015,7.131233,44.439785,0.53509,0.782936,1.199487,106.612922,0.000494
679,data/raw/sustech_sysu/rawImages/679.jpg,True,2592,1728,1.5,316489,RGB,40.898804,79.799721,69.831562,38.653973,68.207514,48.803348,67.021935,52.747439,7.286013,38.010394,0.499636,0.72189,1.441334,133.535564,0.000579
680,data/raw/sustech_sysu/rawImages/680.jpg,True,2592,1728,1.5,280503,RGB,27.669742,79.592379,106.830633,39.025404,74.529918,92.965626,67.169775,63.792388,7.10468,26.717375,0.559742,0.718054,1.183527,102.717492,0.001173
681,data/raw/sustech_sysu/rawImages/681.jpg,True,2592,1728,1.5,343080,RGB,36.017733,79.732955,88.213079,31.051293,62.91521,55.526825,67.619867,47.764296,7.311093,51.601139,0.520849,0.720429,1.283626,121.966113,0.000816
682,data/raw/sustech_sysu/rawImages/682.jpg,True,2592,1728,1.5,361753,RGB,13.778679,71.185527,124.015949,20.01289,53.123727,67.756136,60.041807,41.354854,7.16234,44.089766,0.574821,0.892877,1.033212,99.978609,0.001049
683,data/raw/sustech_sysu/rawImages/683.jpg,True,2592,1728,1.5,114892,RGB,15.059269,27.925326,20.484012,33.032476,61.312307,43.069424,23.207476,49.875375,3.959857,3.134921,0.226676,0.278054,1.571342,84.206434,0.001883
684,data/raw/sustech_sysu/rawImages/684.jpg,True,2592,1728,1.5,324856,RGB,20.97705,48.266419,71.654077,21.76857,46.066826,66.613246,42.757601,36.979604,6.772247,39.64627,0.53757,0.739783,1.042121,84.26861,0.000501
685,data/raw/sustech_sysu/rawImages/685.jpg,True,2592,1728,1.5,319215,RGB,48.523597,85.130274,76.880615,44.865168,72.142031,59.311644,73.230759,56.825496,7.455095,38.97962,0.492683,0.690375,1.357694,122.882705,0.001987
686,data/raw/sustech_sysu/rawImages/686.jpg,True,2592,1728,1.5,278675,RGB,30.286937,55.017803,48.010145,33.413977,62.475161,43.928657,46.805304,48.1553,6.702698,32.305004,0.47437,0.619758,1.40536,96.735209,9.9e-05
687,data/raw/sustech_sysu/rawImages/687.jpg,True,2592,1728,1.5,333594,RGB,13.28669,69.715368,123.359283,17.137209,57.894143,78.33171,58.961015,44.493371,7.181727,46.675166,0.58279,0.887907,1.020379,80.133801,0.000399
688,data/raw/sustech_sysu/rawImages/688.jpg,True,2592,1728,1.5,329343,RGB,36.518974,63.74341,72.06307,37.831782,68.417173,57.484848,56.546978,53.120485,7.086906,43.045962,0.514633,0.709315,1.174106,120.853652,0.000588
689,data/raw/sustech_sysu/rawImages/689.jpg,True,2592,1728,1.5,310688,RGB,24.58895,63.942246,90.94168,30.41227,63.377639,85.399235,55.234907,54.306152,6.97536,34.029765,0.570785,0.693378,1.106931,90.385216,0.001048
