source_dataset,source_subset,image_path,filename,extension,modality,width,height,mode,readable,sha256_or_fast_hash,patient_or_case_id,image_id,split
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1630.png,1630.png,.png,unknown,1924,1556,RGB,True,23ae0ba8595474c4bf3900543a4cf41e1e8d8c4bac290e8c8bfc4e7e2d5df3fe,unknown,ext_000463,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2339.png,2339.png,.png,unknown,1924,1556,RGB,True,6921117fee5ce53d096c993ff255fda46c0651dced3bda6c8f5501ec7ba14eec,unknown,ext_000464,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1156.png,1156.png,.png,unknown,1924,1556,RGB,True,19d70b11198ea2b2f6f6d8df47243e3bc3ab0ad9521cb7d754d4ea1a3fbf6a95,unknown,ext_000465,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/429.png,429.png,.png,unknown,2576,1934,RGB,True,4e0a4715a130057d4bf2095b4e7af95c20a50deb7bd3e47981e7f6b8b3817305,unknown,ext_000466,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1803.png,1803.png,.png,unknown,1924,1556,RGB,True,62389a147c3fc6ba55ba86f192ad33b8d00ecbe2ad72f57ff6de375e7411210d,unknown,ext_000467,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1817.png,1817.png,.png,unknown,2576,1934,RGB,True,148dd9d5538d95b3bea563724f37f4e9f95d506e6fa34f2ffd672833f7172709,unknown,ext_000468,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2488.png,2488.png,.png,unknown,2576,1934,RGB,True,24b67b4496f7d44933ff70a2b62a88f3de3a4f91a9e03e3f4a561929157d8809,unknown,ext_000469,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/415.png,415.png,.png,unknown,2576,1934,RGB,True,9ec91909bbe23f6e79c80944e605d5e55083c2e1db771c3f3c91c87cae33d1f3,unknown,ext_000470,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1181.png,1181.png,.png,unknown,2576,1934,RGB,True,2ba95d949a8c0583e931e6ac59f52871e7cb9fa221e0024cb2834f85130438ea,unknown,ext_000471,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/373.png,373.png,.png,unknown,1924,1556,RGB,True,3da398de983053abc8e5513ebf28efbc65ef62f051d735aad4c671038a9293d3,unknown,ext_000472,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/367.png,367.png,.png,unknown,2576,1934,RGB,True,92f64c2980d129edc989d6b642c2b5e74b6d5b502d6475bb01a7df42f8660464,unknown,ext_000473,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1195.png,1195.png,.png,unknown,1924,1556,RGB,True,361c57f9e5c3f0012629ae387d33a819e77719e7ada7d8a6d34a62207926b0dd,unknown,ext_000474,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/401.png,401.png,.png,unknown,1924,1556,RGB,True,4863615996ac830d46b39d797ddac146f737d0ccd7591610bab9abf0c096c8f8,unknown,ext_000475,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/371.png,371.png,.png,unknown,1924,1556,RGB,True,2dbcefe90bddb9d14d28bb37c7f56305cf512df96b39b97550308bb488772438,unknown,ext_000476,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1183.png,1183.png,.png,unknown,1924,1556,RGB,True,5d25cd15e9ba4ff303c130e70d3c032103f20327536c848752b2aa60dbb6a91d,unknown,ext_000477,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/417.png,417.png,.png,unknown,2576,1934,RGB,True,958468092573774f545e552168571acc3299ee35b74cff0107014ebfb746915c,unknown,ext_000478,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/403.png,403.png,.png,unknown,2576,1934,RGB,True,af634a2bffc91088827cfd58beb0940e53e677f01231ef1b87e33d18380f5ac4,unknown,ext_000479,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1197.png,1197.png,.png,unknown,1924,1556,RGB,True,476fef96b06caa5d8d367c52fc2c179ebbea8ba5aef6f807636f2e8ad65fc3f0,unknown,ext_000480,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/365.png,365.png,.png,unknown,2576,1934,RGB,True,065749d6df210e6167132fbbf64a564b735d2eeb316598201fd1b0f8f48d2899,unknown,ext_000481,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1829.png,1829.png,.png,unknown,2576,1934,RGB,True,c3207743f54fe528405ecdb0dc96af190a6d07813369f2f20d58b02605dc4411,unknown,ext_000482,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1801.png,1801.png,.png,unknown,2576,1934,RGB,True,b44b7aadfd353a522d220474b9233972a792333277f34d2045e12eeb5ab8f8d6,unknown,ext_000483,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/359.png,359.png,.png,unknown,2576,1934,RGB,True,e5328c453e905c1b3fee3b9c479153bf0cf3d5a2117a1f1d2df2b8946e2d7583,unknown,ext_000484,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1815.png,1815.png,.png,unknown,2576,1934,RGB,True,5e112a890849fb8cce9e6c3b2c3908c2fc1929b62c3e673f5704f1b2f5d5af89,unknown,ext_000485,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1626.png,1626.png,.png,unknown,2576,1934,RGB,True,075ebd9d7dc7a1cffd290a7996d793af4acfbf78a72a04c223a7197080671d13,unknown,ext_000486,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2449.png,2449.png,.png,unknown,2576,1934,RGB,True,9dba9b742632d4491d186ec6f7dad676a9aaeffc86a40e528ec01e0a1478cfb6,unknown,ext_000487,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1140.png,1140.png,.png,unknown,2576,1934,RGB,True,788366f39814e935bca9875439b1c9599e895d40db7a9f99d33d61b7b0aec1ab,unknown,ext_000488,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1154.png,1154.png,.png,unknown,1924,1556,RGB,True,e3cb9e10af2d2d1c0dd9be2cdb4538836b4e18d31cebe5f8d63459a692a194e6,unknown,ext_000489,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1632.png,1632.png,.png,unknown,2576,1934,RGB,True,3be10869ba783e85b8473ae977e3f05549cb7c35c63ee62b385c3eb36e0be65f,unknown,ext_000490,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2313.png,2313.png,.png,unknown,2576,1934,RGB,True,9751854ce991c75888e6fe73c015ddcc70c499cf9b6994092a930adcda40b1ff,unknown,ext_000491,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2475.png,2475.png,.png,unknown,2576,1934,RGB,True,39eff8e3763365facd1073d65785268dc92436e24e8ea61485ea032fd1342560,unknown,ext_000492,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2461.png,2461.png,.png,unknown,2576,1934,RGB,True,ea5a7744206499ba6db4cb52b8c0b5b57c6f4038b5397ade3cefa3f7937ffd26,unknown,ext_000493,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1168.png,1168.png,.png,unknown,2576,1934,RGB,True,93e3be1c9c438c28f81e8b6160bc4ee44b39164e6f1c0d78a454ee14e31de817,unknown,ext_000494,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2307.png,2307.png,.png,unknown,2576,1934,RGB,True,80a23b49fc3b74b3e79ea3e49a2abcee22216d321e2dae6bdfd1b80e3f789fa4,unknown,ext_000495,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/615.png,615.png,.png,unknown,2576,1934,RGB,True,56004faaa9ba5d9768c834ad9b1ceae5812a474329905c4599b806c2b554012b,unknown,ext_000496,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1381.png,1381.png,.png,unknown,2576,1934,RGB,True,bb5f1ea6c3637a7fadd98aec1419697d707d0d67976088ffcf7c90406063f67e,unknown,ext_000497,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/173.png,173.png,.png,unknown,2576,1934,RGB,True,cd25c208f89184036a52e7d778cae6a1839a01ea5bbeea0cc94b05d76bb9853f,unknown,ext_000498,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/167.png,167.png,.png,unknown,2576,1934,RGB,True,f55db3a7a2647201ca4ed0da319c66be107ec83968f1e24c04468087ff747c3d,unknown,ext_000499,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1395.png,1395.png,.png,unknown,1284,964,RGB,True,e9a1aeeb9bfd1b52838a7b085b42ed4ae565d46e4568601e33e6b5dc06707adb,unknown,ext_000500,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/601.png,601.png,.png,unknown,2576,1934,RGB,True,c2325983c5b9819d9985ef0cf5bcc454d1fd39e7eb6fb8575ab550d42bda0c2b,unknown,ext_000501,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/99.png,99.png,.png,unknown,2576,1934,RGB,True,11a2d1e0c360862af5839b150feb1379c192534383ba893dbea55c8c6d78c3f8,unknown,ext_000502,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/629.png,629.png,.png,unknown,2576,1934,RGB,True,63a7794752a0ec139f5f71ee99a1d00a2470e3c68dd54656014934845252027e,unknown,ext_000503,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1342.png,1342.png,.png,unknown,2576,1934,RGB,True,383146bd01f78d93d0c991ccef81f68919b01a59a140777e9b76be75b58a5c98,unknown,ext_000504,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1424.png,1424.png,.png,unknown,2576,1934,RGB,True,0c29a98a6dfa0e49dd923798a98b84bdb4688af015302da7faa2637d18fcb2b0,unknown,ext_000505,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1430.png,1430.png,.png,unknown,1924,1556,RGB,True,c7794fd4dd8fcaff9a3ff603dc111b0119b89e2ae22bfbe18e3fb80a7fb188d6,unknown,ext_000506,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/8.png,8.png,.png,unknown,2576,1934,RGB,True,516ff73bd42edcb230c9f65bd793c4b8aab1a6c009a9b5949e05430bca6dc695,unknown,ext_000507,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2139.png,2139.png,.png,unknown,2576,1934,RGB,True,73965a359f809363ca8efe8c3136ec054901283442518466c86aa1182639337b,unknown,ext_000508,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1356.png,1356.png,.png,unknown,2576,1934,RGB,True,9dc46869c5d44049b1705b07e426d53251af7cd8058de55bc056d5325d511352,unknown,ext_000509,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/832.png,832.png,.png,unknown,1924,1556,RGB,True,c4919f06b6fa8db5d5606326cbdd2336765243863f13d208dee76dbdbb203a7b,unknown,ext_000510,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/72.png,72.png,.png,unknown,2576,1934,RGB,True,055931bd5cca122abb9b372b626e44ba3b7c3f6c160c1cfb678e20b606eb9ee3,unknown,ext_000511,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1418.png,1418.png,.png,unknown,2576,1934,RGB,True,84346b29d35c3f7c0650c58978f7395bfc0fe5a82f3e81c424e00ad8a547fdb3,unknown,ext_000512,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2111.png,2111.png,.png,unknown,1924,1556,RGB,True,3df7564ebebbbf71b0279e2b861484b80b85711bc8ccfb8af8650e91d576ddaf,unknown,ext_000513,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2105.png,2105.png,.png,unknown,2576,1934,RGB,True,ac43855ce995375301225b2af6274c77f6804e0780e7648aefb3b8d04f4e9de3,unknown,ext_000514,ssl_val
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/198.png,198.png,.png,unknown,2576,1934,RGB,True,b445aee4f2415b7b9cb27a06fc59292e63d3337285d49ac842c4c2f2c833b85f,unknown,ext_000515,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/826.png,826.png,.png,unknown,1284,964,RGB,True,9effe0afe77cf386cdeaea0c93d9d15cf200e4e5b306e3b7e961f0a7356c522e,unknown,ext_000516,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/66.png,66.png,.png,unknown,2576,1934,RGB,True,d5ced0986850e2d74593f6cd17824c9cafaeb352abbdb5369f9b879de0ca8507,unknown,ext_000517,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/761.png,761.png,.png,unknown,2576,1934,RGB,True,0b5951849c0a87a87d3873f12b4349ab641faaa6db9560d865ad29cded3d2399,unknown,ext_000518,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1593.png,1593.png,.png,unknown,2576,1934,RGB,True,1ad441b603321ca807e9c28ddaa474ec10ff6d9d512521a315f4b5046eedb400,unknown,ext_000519,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1587.png,1587.png,.png,unknown,2576,1934,RGB,True,06d5009efab96c48ae6550e9be9a9ef9446144f5fbea9ede6cf1ce3c4215406d,unknown,ext_000520,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/775.png,775.png,.png,unknown,1924,1556,RGB,True,f9198e0fd8bfdadb749ed8a92bbfe7e6b27eff0903acc41a4eb75054fd2f6f9f,unknown,ext_000521,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/985.png,985.png,.png,unknown,1284,964,RGB,True,7ca719dbd4c2498266ddd657e6dd529ea1d2131733075a2bee81c2c2e64a6f01,unknown,ext_000522,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/991.png,991.png,.png,unknown,1284,964,RGB,True,182b7e03df7d9e10c08ca8d525e075cfd8cfc061637c58052473663843ff8d64,unknown,ext_000523,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/749.png,749.png,.png,unknown,1284,964,RGB,True,6f02e0e29cfac3175d3f05b0191a284859427b6b6703d98271ad1d96e187a64b,unknown,ext_000524,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1236.png,1236.png,.png,unknown,1284,964,RGB,True,f04a79c45982d428b309e7f0a92140c06751ef1dc9a290270bb323a04568dfbf,unknown,ext_000525,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/2059.png,2059.png,.png,unknown,1924,1556,RGB,True,eb7bb5fc6de8d0074d61510dce537c797a466717008c799cf4c7f1da0869c9dc,unknown,ext_000526,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1550.png,1550.png,.png,unknown,2576,1934,RGB,True,620d3abfad2167758f3d1f09e253c721ac3e017a3792e49bc5cc6bc3927da728,unknown,ext_000527,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1544.png,1544.png,.png,unknown,2576,1934,RGB,True,3db4f0d8a2526e19e4b141ccc40352095335f6d777e353873c85c36ffc492681,unknown,ext_000528,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/1222.png,1222.png,.png,unknown,2576,1934,RGB,True,af23af4e259738ff29cbdc0c0db10511c0b4faff89096f0dbcc2348f4d8551a1,unknown,ext_000529,ssl_train
SLID,Original_Slit-lamp_Images,/home/kratospidey/Repos/corneal_ulcer_classification/External Datasets/SLID/Original_Slit-lamp_Images/Original_Slit-lamp_Images/946.png,946.png,.png,unknown,1924,1556,RGB,True,821199f449284b5f8e327edca02364a42dde95cec7850d2608c1f0cc3cc1a0cf,unknown,ext_000530,ssl_val
